,basket,next_product,proba
4586,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'GNOCCHI', 'PASTA', 'CARNE', 'TORTELLINI', 'RISO'}",1.0
4585,"{'GNOCCHI', 'TORTELLINI', 'RISO', 'LEGUMI', 'PASTA'}",{'CROSTACEI_E_MOLLUSCHI'},1.0
4584,"{'GNOCCHI', 'TORTELLINI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",{'LEGUMI'},1.0
4583,"{'TORTELLINI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}",{'GNOCCHI'},1.0
4582,"{'GNOCCHI', 'TORTELLINI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'PASTA'},1.0
4581,"{'GNOCCHI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}",{'TORTELLINI'},1.0
4580,"{'GNOCCHI', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}",{'RISO'},1.0
7333,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'LEGUMI', 'PIZZA'}",1.0
4578,"{'TORTELLINI', 'LEGUMI', 'PASTA', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",1.0
4577,"{'TORTELLINI', 'LEGUMI', 'GNOCCHI', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",1.0
4576,"{'LEGUMI', 'GNOCCHI', 'RISO', 'PASTA'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI'}",1.0
8491,"{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'LEGUMI', 'PASTA'}",1.0
4573,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'LEGUMI', 'PASTA'}",1.0
4572,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO', 'PASTA'}","{'TORTELLINI', 'LEGUMI'}",1.0
4571,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'PASTA'}","{'LEGUMI', 'RISO'}",1.0
4570,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'RISO'}","{'GNOCCHI', 'PASTA'}",1.0
4569,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA', 'RISO'}","{'TORTELLINI', 'GNOCCHI'}",1.0
4568,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}","{'GNOCCHI', 'RISO'}",1.0
4567,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'PASTA'}",1.0
4566,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'PASTA', 'RISO'}",1.0
4565,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI', 'PASTA'}","{'TORTELLINI', 'RISO'}",1.0
4431,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'RISO', 'LEGUMI'}",{'CROSTACEI_E_MOLLUSCHI'},1.0
4430,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'RISO', 'CROSTACEI_E_MOLLUSCHI'}",{'LEGUMI'},1.0
4429,"{'CARNE', 'TORTELLINI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'GNOCCHI'},1.0
4284,"{'VERDURE', 'GNOCCHI', 'RISO', 'LEGUMI', 'PASTA'}","{'CARNE', 'TORTELLINI'}",1.0
4295,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'RISO', 'LEGUMI'}","{'VERDURE', 'PASTA'}",1.0
4294,"{'GNOCCHI', 'TORTELLINI', 'RISO', 'LEGUMI', 'PASTA'}","{'CARNE', 'VERDURE'}",1.0
4293,"{'GNOCCHI', 'CARNE', 'RISO', 'LEGUMI', 'PASTA'}","{'TORTELLINI', 'VERDURE'}",1.0
8461,"{'LEGUMI', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'PASTA'}",1.0
4291,"{'VERDURE', 'CARNE', 'TORTELLINI', 'RISO', 'LEGUMI'}","{'GNOCCHI', 'PASTA'}",1.0
4290,"{'VERDURE', 'TORTELLINI', 'RISO', 'LEGUMI', 'PASTA'}","{'CARNE', 'GNOCCHI'}",1.0
4289,"{'VERDURE', 'CARNE', 'RISO', 'LEGUMI', 'PASTA'}","{'TORTELLINI', 'GNOCCHI'}",1.0
9799,"{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'VERDURE', 'RISO'}","{'CARNE', 'GNOCCHI'}",1.0
4287,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'RISO', 'LEGUMI'}","{'CARNE', 'PASTA'}",1.0
4286,"{'VERDURE', 'GNOCCHI', 'CARNE', 'RISO', 'LEGUMI'}","{'TORTELLINI', 'PASTA'}",1.0
7393,"{'VERDURE', 'LEGUMI', 'GNOCCHI', 'PIZZA'}","{'TORTELLINI', 'RISO'}",1.0
9772,"{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'GNOCCHI', 'RISO'}",{'CARNE'},1.0
7394,"{'VERDURE', 'LEGUMI', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'PIZZA'}",1.0
4281,"{'CARNE', 'TORTELLINI', 'PASTA', 'RISO'}","{'LEGUMI', 'VERDURE', 'GNOCCHI'}",1.0
7395,"{'TORTELLINI', 'LEGUMI', 'GNOCCHI', 'PIZZA'}","{'VERDURE', 'RISO'}",1.0
7396,"{'TORTELLINI', 'LEGUMI', 'GNOCCHI', 'RISO'}","{'PIZZA', 'VERDURE'}",1.0
7397,"{'LEGUMI', 'GNOCCHI', 'RISO', 'PIZZA'}","{'TORTELLINI', 'VERDURE'}",1.0
7399,"{'TORTELLINI', 'LEGUMI', 'VERDURE', 'RISO'}","{'PIZZA', 'GNOCCHI'}",1.0
4275,"{'TORTELLINI', 'VERDURE', 'RISO', 'PASTA'}","{'CARNE', 'LEGUMI', 'GNOCCHI'}",1.0
9801,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'PIZZA', 'VERDURE'}",1.0
9802,"{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI', 'RISO'}","{'CARNE', 'VERDURE'}",1.0
7400,"{'LEGUMI', 'VERDURE', 'RISO', 'PIZZA'}","{'TORTELLINI', 'GNOCCHI'}",1.0
4296,"{'CARNE', 'TORTELLINI', 'RISO', 'LEGUMI', 'PASTA'}","{'VERDURE', 'GNOCCHI'}",1.0
8464,"{'LEGUMI', 'PASTA', 'RISO'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI'}",1.0
8466,"{'TORTELLINI', 'LEGUMI', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI', 'PASTA'}",1.0
4299,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'RISO', 'PASTA'}","{'CARNE', 'LEGUMI'}",1.0
4322,"{'LEGUMI', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI'}",1.0
4321,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'LEGUMI'}",1.0
8476,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI', 'PASTA'}","{'TORTELLINI', 'PIZZA', 'RISO'}",1.0
4319,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'LEGUMI', 'RISO'}",1.0
9773,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'RISO'}",{'GNOCCHI'},1.0
4317,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'TORTELLINI', 'GNOCCHI', 'RISO'}",1.0
9774,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}",{'VERDURE'},1.0
9781,"{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'RISO'}","{'CARNE', 'PIZZA', 'GNOCCHI'}",1.0
9784,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'CARNE', 'PIZZA', 'VERDURE'}",1.0
9785,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'PIZZA', 'VERDURE', 'GNOCCHI'}",1.0
9796,"{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'GNOCCHI', 'RISO'}","{'CARNE', 'PIZZA'}",1.0
9798,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'RISO'}","{'PIZZA', 'GNOCCHI'}",1.0
4309,"{'VERDURE', 'GNOCCHI', 'CARNE', 'TORTELLINI', 'RISO', 'PASTA'}",{'LEGUMI'},1.0
4308,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'RISO', 'LEGUMI', 'PASTA'}",{'VERDURE'},1.0
4307,"{'VERDURE', 'CARNE', 'TORTELLINI', 'RISO', 'LEGUMI', 'PASTA'}",{'GNOCCHI'},1.0
4306,"{'VERDURE', 'GNOCCHI', 'CARNE', 'TORTELLINI', 'RISO', 'LEGUMI'}",{'PASTA'},1.0
4305,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'RISO', 'LEGUMI', 'PASTA'}",{'CARNE'},1.0
4304,"{'VERDURE', 'GNOCCHI', 'CARNE', 'RISO', 'LEGUMI', 'PASTA'}",{'TORTELLINI'},1.0
4302,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'RISO', 'PASTA'}","{'LEGUMI', 'VERDURE'}",1.0
4301,"{'VERDURE', 'CARNE', 'TORTELLINI', 'RISO', 'PASTA'}","{'LEGUMI', 'GNOCCHI'}",1.0
8467,"{'LEGUMI', 'RISO', 'PIZZA'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'PASTA'}",1.0
9803,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'RISO'}","{'VERDURE', 'GNOCCHI'}",1.0
7401,"{'TORTELLINI', 'LEGUMI', 'RISO', 'PIZZA'}","{'VERDURE', 'GNOCCHI'}",1.0
7402,"{'TORTELLINI', 'VERDURE', 'PIZZA', 'GNOCCHI'}","{'LEGUMI', 'RISO'}",1.0
8460,"{'LEGUMI', 'GNOCCHI', 'PIZZA'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'RISO'}",1.0
9831,"{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'RISO', 'PASTA'}",{'GNOCCHI'},1.0
9832,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO', 'PASTA'}",{'VERDURE'},1.0
9839,"{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'RISO'}","{'CARNE', 'GNOCCHI', 'PASTA'}",1.0
9842,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'CARNE', 'VERDURE', 'PASTA'}",1.0
4232,"{'TORTELLINI', 'LEGUMI', 'RISO'}","{'CARNE', 'VERDURE', 'GNOCCHI', 'PASTA'}",1.0
4231,"{'CARNE', 'LEGUMI', 'RISO'}","{'TORTELLINI', 'VERDURE', 'GNOCCHI', 'PASTA'}",1.0
4229,"{'LEGUMI', 'PASTA', 'RISO'}","{'CARNE', 'TORTELLINI', 'VERDURE', 'GNOCCHI'}",1.0
9844,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'VERDURE', 'GNOCCHI', 'PASTA'}",1.0
8453,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'LEGUMI', 'PASTA', 'PIZZA'}",1.0
4226,"{'LEGUMI', 'GNOCCHI', 'RISO'}","{'CARNE', 'TORTELLINI', 'VERDURE', 'PASTA'}",1.0
8451,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'LEGUMI', 'PASTA', 'RISO', 'PIZZA'}",1.0
7422,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'TORTELLINI', 'PIZZA', 'VERDURE', 'RISO'}",1.0
4222,"{'LEGUMI', 'VERDURE', 'RISO'}","{'CARNE', 'TORTELLINI', 'GNOCCHI', 'PASTA'}",1.0
9854,"{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'GNOCCHI', 'RISO'}","{'CARNE', 'PASTA'}",1.0
9856,"{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'RISO', 'PASTA'}","{'CARNE', 'GNOCCHI'}",1.0
9857,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'RISO'}","{'GNOCCHI', 'PASTA'}",1.0
7423,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE'}","{'TORTELLINI', 'PIZZA', 'GNOCCHI', 'RISO'}",1.0
7424,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'VERDURE', 'PIZZA', 'GNOCCHI', 'RISO'}",1.0
9859,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO', 'PASTA'}","{'CARNE', 'VERDURE'}",1.0
9860,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'VERDURE', 'PASTA'}",1.0
9861,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'RISO'}","{'VERDURE', 'GNOCCHI'}",1.0
9828,"{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'GNOCCHI', 'RISO'}",{'PASTA'},1.0
7413,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'GNOCCHI', 'VERDURE', 'TORTELLINI', 'PIZZA', 'RISO'}",1.0
4266,"{'CARNE', 'TORTELLINI', 'LEGUMI', 'RISO'}","{'VERDURE', 'GNOCCHI', 'PASTA'}",1.0
9824,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'VERDURE', 'PASTA'}",1.0
4265,"{'TORTELLINI', 'LEGUMI', 'PASTA', 'RISO'}","{'CARNE', 'VERDURE', 'GNOCCHI'}",1.0
4264,"{'CARNE', 'LEGUMI', 'PASTA', 'RISO'}","{'TORTELLINI', 'VERDURE', 'GNOCCHI'}",1.0
4262,"{'TORTELLINI', 'LEGUMI', 'GNOCCHI', 'RISO'}","{'CARNE', 'VERDURE', 'PASTA'}",1.0
4261,"{'CARNE', 'LEGUMI', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'VERDURE', 'PASTA'}",1.0
7406,"{'TORTELLINI', 'PIZZA', 'VERDURE', 'RISO'}","{'LEGUMI', 'GNOCCHI'}",1.0
4259,"{'LEGUMI', 'GNOCCHI', 'RISO', 'PASTA'}","{'CARNE', 'TORTELLINI', 'VERDURE'}",1.0
7407,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'LEGUMI', 'PIZZA'}",{'RISO'},1.0
7408,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'RISO', 'LEGUMI'}",{'PIZZA'},1.0
4256,"{'TORTELLINI', 'LEGUMI', 'VERDURE', 'RISO'}","{'CARNE', 'GNOCCHI', 'PASTA'}",1.0
4255,"{'CARNE', 'LEGUMI', 'VERDURE', 'RISO'}","{'TORTELLINI', 'GNOCCHI', 'PASTA'}",1.0
9810,"{'VERDURE', 'GNOCCHI', 'CARNE', 'RISO', 'CROSTACEI_E_MOLLUSCHI'}",{'PIZZA'},1.0
4253,"{'LEGUMI', 'VERDURE', 'RISO', 'PASTA'}","{'CARNE', 'TORTELLINI', 'GNOCCHI'}",1.0
9811,"{'VERDURE', 'GNOCCHI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}",{'CARNE'},1.0
9812,"{'VERDURE', 'CARNE', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}",{'GNOCCHI'},1.0
4250,"{'LEGUMI', 'VERDURE', 'GNOCCHI', 'RISO'}","{'CARNE', 'TORTELLINI', 'PASTA'}",1.0
7409,"{'VERDURE', 'GNOCCHI', 'RISO', 'LEGUMI', 'PIZZA'}",{'TORTELLINI'},1.0
7410,"{'GNOCCHI', 'TORTELLINI', 'RISO', 'LEGUMI', 'PIZZA'}",{'VERDURE'},1.0
7411,"{'VERDURE', 'TORTELLINI', 'RISO', 'LEGUMI', 'PIZZA'}",{'GNOCCHI'},1.0
9813,"{'GNOCCHI', 'CARNE', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}",{'VERDURE'},1.0
7412,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'RISO', 'PIZZA'}",{'LEGUMI'},1.0
9821,"{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'RISO'}","{'GNOCCHI', 'PASTA'}",1.0
4323,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'TORTELLINI', 'RISO'}",1.0
4325,"{'TORTELLINI', 'LEGUMI', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",1.0
4428,"{'GNOCCHI', 'TORTELLINI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'CARNE'},1.0
9722,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'RISO'}","{'GNOCCHI', 'PASTA'}",1.0
8481,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA', 'PIZZA'}","{'TORTELLINI', 'GNOCCHI', 'RISO'}",1.0
9719,"{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI', 'RISO'}","{'CARNE', 'PASTA'}",1.0
4399,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'TORTELLINI', 'LEGUMI', 'GNOCCHI'}",1.0
4398,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'CARNE', 'TORTELLINI', 'LEGUMI'}",1.0
4397,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'CARNE', 'LEGUMI', 'RISO'}",1.0
9720,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'RISO'}","{'PIZZA', 'GNOCCHI'}",1.0
4395,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'RISO'}","{'CARNE', 'TORTELLINI', 'GNOCCHI'}",1.0
4394,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'CARNE', 'GNOCCHI', 'RISO'}",1.0
4393,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'TORTELLINI', 'GNOCCHI', 'RISO'}",1.0
4392,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'CARNE', 'TORTELLINI', 'RISO'}",1.0
7375,"{'LEGUMI', 'GNOCCHI', 'PIZZA'}","{'TORTELLINI', 'VERDURE', 'RISO'}",1.0
4326,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'GNOCCHI', 'RISO'}",1.0
7376,"{'LEGUMI', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'PIZZA', 'VERDURE'}",1.0
8480,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}","{'PIZZA', 'GNOCCHI', 'RISO'}",1.0
9729,"{'GNOCCHI', 'CARNE', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",{'PIZZA'},1.0
9730,"{'GNOCCHI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'PIZZA'}",{'CARNE'},1.0
4383,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'CARNE', 'TORTELLINI', 'GNOCCHI', 'RISO'}",1.0
4382,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'RISO', 'LEGUMI'}",{'CROSTACEI_E_MOLLUSCHI'},1.0
4381,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'RISO', 'CROSTACEI_E_MOLLUSCHI'}",{'LEGUMI'},1.0
4380,"{'VERDURE', 'TORTELLINI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'GNOCCHI'},1.0
4379,"{'GNOCCHI', 'TORTELLINI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'VERDURE'},1.0
4378,"{'VERDURE', 'GNOCCHI', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'TORTELLINI'},1.0
8482,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA', 'RISO'}","{'TORTELLINI', 'PIZZA', 'GNOCCHI'}",1.0
4403,"{'LEGUMI', 'GNOCCHI', 'RISO'}","{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI'}",1.0
9718,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'PIZZA', 'PASTA'}",1.0
4405,"{'CARNE', 'LEGUMI', 'RISO'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",1.0
4427,"{'GNOCCHI', 'CARNE', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'TORTELLINI'},1.0
4426,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'RISO'},1.0
7366,"{'GNOCCHI', 'TORTELLINI', 'RISO', 'LEGUMI', 'PIZZA'}",{'CROSTACEI_E_MOLLUSCHI'},1.0
4424,"{'CARNE', 'TORTELLINI', 'LEGUMI', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",1.0
4423,"{'TORTELLINI', 'LEGUMI', 'GNOCCHI', 'RISO'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI'}",1.0
4422,"{'CARNE', 'LEGUMI', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI'}",1.0
4420,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'LEGUMI', 'GNOCCHI'}",1.0
4419,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'CARNE', 'LEGUMI'}",1.0
4418,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'LEGUMI'}",1.0
4417,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'LEGUMI', 'RISO'}",1.0
4416,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'RISO'}","{'CARNE', 'GNOCCHI'}",1.0
4415,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'RISO'}","{'TORTELLINI', 'GNOCCHI'}",1.0
4414,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'GNOCCHI', 'RISO'}",1.0
4413,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI', 'RISO'}","{'CARNE', 'TORTELLINI'}",1.0
4412,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'CARNE', 'RISO'}",1.0
4411,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'TORTELLINI', 'RISO'}",1.0
8485,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'RISO', 'PIZZA'}","{'TORTELLINI', 'GNOCCHI', 'PASTA'}",1.0
8484,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'RISO'}","{'PIZZA', 'GNOCCHI', 'PASTA'}",1.0
9716,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO', 'PASTA'}","{'CARNE', 'PIZZA'}",1.0
8483,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PIZZA'}","{'GNOCCHI', 'RISO', 'PASTA'}",1.0
4406,"{'TORTELLINI', 'LEGUMI', 'RISO'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",1.0
4377,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'RISO'},1.0
4375,"{'TORTELLINI', 'LEGUMI', 'VERDURE', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",1.0
4374,"{'TORTELLINI', 'LEGUMI', 'GNOCCHI', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'VERDURE'}",1.0
4349,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE'}","{'LEGUMI', 'GNOCCHI', 'RISO'}",1.0
4347,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'LEGUMI', 'VERDURE', 'RISO'}",1.0
9750,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'PIZZA', 'VERDURE'}",1.0
4345,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'RISO'}","{'TORTELLINI', 'VERDURE', 'GNOCCHI'}",1.0
4344,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'VERDURE', 'GNOCCHI', 'RISO'}",1.0
4343,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE'}","{'TORTELLINI', 'GNOCCHI', 'RISO'}",1.0
4342,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'TORTELLINI', 'VERDURE', 'RISO'}",1.0
9754,"{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'GNOCCHI', 'RISO'}",{'PIZZA'},1.0
8478,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI', 'PIZZA'}","{'TORTELLINI', 'PASTA', 'RISO'}",1.0
9757,"{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'VERDURE', 'RISO'}",{'GNOCCHI'},1.0
9758,"{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI', 'RISO'}",{'VERDURE'},1.0
9765,"{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'RISO'}","{'CARNE', 'GNOCCHI'}",1.0
8477,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'PIZZA', 'PASTA', 'RISO'}",1.0
9768,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'CARNE', 'VERDURE'}",1.0
9769,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'VERDURE', 'GNOCCHI'}",1.0
4333,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'TORTELLINI', 'VERDURE', 'GNOCCHI', 'RISO'}",1.0
